12000,16,60
12000,12,40
12000,12,40
12000,16,50
12000,12,40
12000,11,40
12000,12,40
12000,12,40
12000,13,40
12000,16,40
12000,13,40
12000,11,40
12000,12,40
12000,16,40
12000,12,40
12000,12,40
12000,12,40
12000,4,40
12000,9,40
12000,9,40
12000,13,40
12000,12,40
12000,16,40
12000,0,40
12000,11,40
12000,12,40
12000,12,40
12000,16,38
12000,12,40
12000,12,40
12000,11,40
12000,14,40
12000,11,40
12000,16,40
12000,12,40
12000,13,40
12000,4,40
12000,13,40
12000,14,40
12000,9,40
12000,11,37
12000,13,40
12000,11,40
12000,13,40
12000,16,50
12000,8,40
12000,11,40
12000,12,38
12000,13,40
12000,12,40
12000,6,37
12000,8,40
12000,13,40
12000,12,40
12000,8,40
12000,12,40
12000,12,40
12000,6,36
12000,12,40
12000,11,40
12000,10,40
12000,12,40
12000,16,40
12000,14,40
12000,11,40
12000,12,39
12000,13,40
12000,12,40
12000,16,40
12000,13,40
12000,11,40
12000,6,40
12000,12,40
12000,13,40
12000,13,40
12000,13,40
12000,12,40
12000,9,40
12002,12,37
12002,12,45
12002,4,40
12042,13,40
12133,10,40
12261,13,37
12285,8,40
12400,6,40
12400,12,38
12480,13,40
12500,12,40
12500,8,40
12500,9,40
12500,12,40
12500,12,40
12500,12,40
12500,12,40
12500,13,40
12500,12,40
12500,12,40
12500,11,40
12581,16,40
12600,13,40
12600,14,40
12700,14,40
12700,9,40
12750,11,40
12800,12,55
12800,12,52
12800,12,60
12850,9,40
12900,16,40
12951,12,40
13000,13,40
13000,13,40
13000,12,40
13000,11,40
13000,11,37
13000,12,40
13000,12,40
13000,12,40
13000,12,36
13000,9,40
13000,12,40
13000,12,40
13000,13,40
13000,11,40
13000,14,39
13000,12,40
13000,13,40
13000,16,40
13000,8,40
13000,4,48
13000,13,40
13000,10,40
13000,16,40
13000,13,45
13000,12,37
13000,12,40
13000,13,40
13000,18,42
13000,11,40
13000,12,40
13000,4,40
13000,13,40
13000,6,40
13000,13,40
13000,14,40
13000,13,40
13000,12,40
13000,9,40
13000,12,40
13000,12,52
13000,13,40
13000,8,40
13000,12,40
13000,14,40
13000,6,40
13000,13,40
13000,14,40
13000,4,40
13000,16,40
13000,13,36
13000,12,40
13000,6,40
13000,11,40
13000,12,40
13000,16,40
13000,14,40
13000,12,40
13000,12,40
13000,9,40
13002,10,40
13002,12,50
13004,14,40
13063,13,40
13135,12,40
13200,11,40
13200,16,40
13200,13,40
13300,12,40
13358,12,43
13412,12,40
13500,9,40
13500,13,40
13500,14,40
13500,12,40
13500,12,37
13500,14,40
13500,13,40
13500,14,40
13500,12,37
13502,16,50
13572,12,36
13600,12,40
13713,13,40
13744,12,40
13900,9,46
13905,8,40
14000,6,40
14000,13,40
14000,14,40
14000,9,46
14000,16,40
14000,12,40
14000,16,42
14000,12,40
14000,13,40
14000,14,40
14000,12,40
14000,12,40
14000,12,40
14000,16,40
14000,12,40
14000,12,40
14000,14,40
14000,4,40
14000,12,40
14000,12,40
14000,12,50
14000,16,40
14000,12,40
14000,13,37
14000,8,40
14000,12,40
14000,12,60
14000,16,40
14000,13,37
14000,13,40
14000,13,40
14000,6,40
14000,12,40
14000,16,40
14000,16,40
14000,4,40
14000,12,36
14000,12,40
14000,12,40
14000,16,40
14000,16,36
14000,12,40
14000,16,37
14000,10,40
14000,12,45
14000,12,40
14000,14,37
14000,13,38
14000,12,36
14000,13,40
14000,8,37
14000,12,36
14000,13,52
14000,12,40
14000,4,37
14000,13,45
14000,12,50
14000,12,40
14000,6,40
14000,6,40
14000,14,40
14000,13,40
14000,12,40
14000,12,40
14000,12,40
14000,16,40
14000,16,40
14000,13,40
14000,11,40
14002,12,50
14002,6,40
14004,12,40
14112,13,40
14200,16,40
14200,14,40
14300,9,40
14300,10,40
14300,10,38
14400,6,40
14400,4,40
14400,12,45
14400,6,40
14400,12,40
14400,12,40
14400,12,40
14400,6,40
14400,16,40
14400,6,40
14400,14,38
14429,12,40
14500,14,40
14500,12,36
14500,16,40
14500,11,40
14500,11,40
14500,12,40
14500,13,40
14500,12,40
14500,12,40
14500,12,40
14504,14,38
14560,13,45
14560,13,40
14560,14,40
14570,9,45
14600,13,50
14600,16,40
14700,12,40
14750,6,40
14800,12,50
14820,11,36
14840,6,40
14976,6,36
15000,12,40
15000,12,40
15000,12,60
15000,6,40
15000,13,40
15000,12,40
15000,12,40
15000,16,40
15000,16,48
15000,0,40
15000,13,40
15000,12,40
15000,4,40
15000,18,40
15000,12,40
15000,11,40
15000,9,39
15000,12,40
15000,9,50
15000,11,40
15000,12,40
15000,14,40
15000,6,40
15000,9,50
15000,13,40
15000,10,40
15000,13,40
15000,12,40
15000,13,40
15000,10,45
15000,12,40
15000,12,40
15000,16,40
15000,13,40
15000,12,80
15000,16,45
15000,16,40
15000,14,40
15000,12,40
15000,12,40
15000,12,65
15000,12,40
15000,14,40
15000,12,40
15000,9,40
15000,9,38
15000,13,52
15000,11,40
15000,13,36
15000,12,40
15000,12,38
15000,13,36
15000,11,40
15000,20,40
15000,18,40
15000,6,40
15000,12,36
15000,13,40
15000,12,60
15000,13,40
15000,12,40
15000,12,40
15000,14,40
15000,11,40
15000,8,40
15000,12,40
15000,11,40
15000,14,40
15000,14,40
15000,10,40
15000,13,40
15000,14,40
15000,12,40
15000,16,40
15000,14,40
15000,6,40
15000,11,47
15000,11,40
15000,16,36
15000,12,37
15000,13,50
15000,13,40
15000,9,40
15000,13,50
15000,12,40
15000,11,40
15000,12,40
15000,12,40
15000,12,40
15000,12,40
15000,12,40
15000,11,40
15000,12,40
15000,11,40
15000,12,45
15000,12,40
15000,12,40
15000,12,40
15000,9,40
15000,16,40
15000,6,40
15000,10,40
15000,12,40
15000,12,50
15000,12,40
15000,0,40
15000,13,40
15000,6,40
15000,13,40
15000,12,40
15000,20,60
15000,12,40
15000,14,40
15000,14,40
15000,13,40
15000,11,40
15000,14,40
15000,13,40
15000,12,40
15000,12,40
15000,12,40
15000,13,40
15000,14,40
15000,12,40
15000,12,40
15000,13,40
15000,10,40
15000,8,40
15000,12,40
15000,12,36
15000,8,40
15000,12,40
15000,11,40
15000,12,40
15000,12,39
15000,11,40
15000,16,52
15000,12,40
15000,13,36
15000,11,40
15000,11,40
15000,12,40
15000,11,40
15000,12,42
15000,12,40
15000,11,40
15000,13,60
15000,12,40
15000,14,36
15000,12,40
15000,16,40
15000,13,55
15000,12,40
15000,6,40
15000,12,40
15000,12,40
15000,16,40
15000,12,40
15000,12,70
15000,13,40
15000,14,50
15000,16,99
15000,12,40
15000,11,40
15000,12,40
15000,12,40
15000,9,40
15000,8,40
15000,12,40
15000,12,40
15000,13,40
15000,14,40
15000,12,40
15000,12,40
15000,14,40
15000,16,40
15000,16,50
15000,16,40
15000,9,40
15000,9,40
15000,14,40
15000,18,40
15000,6,40
15000,16,40
15000,6,40
15000,14,40
15000,12,40
15000,10,40
15000,12,40
15000,14,40
15000,12,40
15000,16,40
15000,6,40
15000,20,40
15000,16,40
15000,12,40
15000,12,40
15000,6,36
15000,0,36
15000,11,40
15001,16,40
15002,16,40
15002,18,40
15002,13,40
15002,12,40
15002,14,40
15002,9,40
15002,0,40
15002,12,40
15002,13,40
15002,12,40
15080,14,40
15101,20,48
15200,13,40
15240,12,65
15288,12,40
15300,9,40
15360,18,40
15392,14,37
15392,12,40
15400,11,40
15436,13,40
15500,14,40
15500,12,40
15500,9,40
15500,16,40
15500,12,40
15500,9,40
15500,13,40
15500,12,40
15525,12,38
15600,11,40
15600,10,40
15600,12,39
15600,12,40
15600,11,40
15600,11,40
15600,12,40
15600,12,40
15600,12,40
15600,11,40
15600,12,40
15600,13,40
15600,12,40
15600,12,40
15600,12,60
15600,12,40
15600,12,40
15600,12,40
15600,8,40
15643,13,50
15700,13,40
15748,6,40
15789,12,40
15794,13,38
15800,14,38
15800,12,50
15900,13,40
15900,12,40
16000,13,40
16000,12,40
16000,13,40
16000,13,40
16000,6,40
16000,12,40
16000,18,40
16000,8,40
16000,6,55
16000,6,40
16000,12,40
16000,14,40
16000,6,40
16000,12,40
16000,13,40
16000,16,40
16000,13,40
16000,12,40
16000,13,40
16000,12,40
16000,6,40
16000,18,60
16000,8,40
16000,11,40
16000,13,40
16000,12,40
16000,14,40
16000,13,40
16000,16,50
16000,14,40
16000,12,40
16000,14,40
16000,12,40
16000,16,40
16000,12,40
16000,16,38
16000,12,40
16000,16,40
16000,8,40
16000,16,40
16000,12,40
16000,13,38
16000,13,40
16000,6,40
16000,18,40
16000,16,50
16000,0,60
16000,18,40
16000,12,40
16000,16,38
16000,13,40
16000,16,40
16000,6,45
16000,12,37
16000,12,40
16000,11,40
16000,12,40
16000,12,40
16000,14,45
16000,16,40
16000,12,37
16000,12,40
16000,12,40
16000,13,40
16000,12,37
16000,8,40
16000,16,40
16000,16,40
16000,10,50
16000,4,40
16000,10,40
16000,12,40
16000,16,40
16000,12,40
16000,6,40
16000,9,40
16000,11,40
16000,12,40
16000,12,40
16000,13,65
16000,10,40
16000,13,36
16000,12,40
16000,12,40
16000,12,72
16000,10,40
16000,6,45
16000,12,40
16000,12,40
16000,14,40
16000,6,40
16000,13,40
16000,14,40
16000,0,40
16000,12,40
16000,12,40
16000,16,40
16000,16,36
16002,12,40
16002,12,40
16100,20,40
16160,12,40
16194,16,40
16200,12,40
16258,12,36
16300,12,70
16328,12,40
16380,12,40
16400,12,40
16419,16,40
16440,4,40
16500,11,40
16500,12,40
16500,10,40
16500,13,55
16500,14,60
16500,11,40
16500,14,40
16522,12,40
16560,13,36
16600,11,40
16600,12,40
16620,10,40
16640,6,40
16640,10,40
16640,11,40
16640,12,40
16640,12,40
16640,12,40
16640,0,40
16640,11,40
16640,12,40
16640,12,40
16640,13,40
16640,12,40
16640,12,40
16640,12,40
16640,13,40
16684,12,55
16700,12,99
16800,9,40
16800,18,40
16800,12,40
16800,12,40
16800,13,40
16800,14,50
16800,16,40
16800,13,38
16873,12,39
16900,14,50
16900,13,60
16965,13,40
16998,12,40
17000,11,60
17000,12,40
17000,16,44
17000,11,40
17000,12,40
17000,13,40
17000,12,40
17000,12,40
17000,11,40
17000,12,36
17000,12,40
17000,8,40
17000,10,40
17000,12,40
17000,13,40
17000,14,50
17000,13,40
17000,12,40
17000,6,40
17000,12,40
17000,6,40
17000,12,40
17000,11,37
17000,13,40
17000,14,40
17000,10,40
17000,13,46
17000,12,38
17000,16,40
17000,6,40
17000,16,40
17000,12,40
17000,13,50
17000,9,40
17000,12,40
17000,11,99
17000,12,40
17000,12,40
17000,16,40
17000,18,40
17000,12,38
17000,4,40
17000,12,40
17000,6,40
17000,12,40
17000,12,40
17000,12,40
17000,16,42
17000,11,40
17000,11,40
17000,9,40
17000,16,40
17000,12,36
17000,13,40
17000,12,37
17000,4,40
17000,6,40
17000,12,40
17000,11,40
17000,12,65
17000,10,36
17000,13,38
17000,12,40
17000,12,40
17000,13,40
17000,12,40
17000,12,40
17000,12,40
17000,10,40
17000,12,40
17000,16,40
17000,13,40
17000,12,40
17000,12,40
17000,12,45
17000,12,40
17000,12,40
17000,4,40
17000,10,40
17000,13,40
17000,12,40
17000,16,40
17000,16,40
17000,13,40
17000,14,40
17000,8,40
17000,13,40
17000,10,40
17000,12,40
17000,12,40
17000,4,40
17002,14,40
17002,12,40
17028,12,40
17120,13,40
17150,16,40
17160,12,40
17200,11,40
17200,11,40
17280,13,40
17341,12,37
17400,12,37
17400,12,40
17400,12,40
17440,12,40
17500,12,40
17500,16,40
17500,16,40
17500,13,40
17500,13,36
17500,12,40
17500,12,40
17500,13,40
17500,18,40
17500,16,40
17575,13,37
17600,12,40
17600,12,40
17680,12,40
17680,12,40
17680,16,40
17680,12,40
17783,11,40
17897,13,40
17920,6,40
18000,13,70
18000,13,40
18000,13,40
18000,12,40
18000,11,40
18000,12,38
18000,16,40
18000,9,40
18000,10,40
18000,12,40
18000,16,70
18000,6,40
18000,4,40
18000,12,40
18000,8,40
18000,12,40
18000,13,40
18000,12,60
18000,12,40
18000,13,40
18000,12,40
18000,13,40
18000,13,40
18000,13,40
18000,11,50
18000,10,36
18000,12,40
18000,16,50
18000,10,40
18000,11,40
18000,12,40
18000,13,40
18000,13,40
18000,11,40
18000,16,40
18000,12,38
18000,10,40
18000,12,40
18000,12,40
18000,12,40
18000,12,40
18000,13,40
18000,12,40
18000,12,38
18000,13,48
18000,12,40
18000,14,40
18000,12,40
18000,12,40
18000,16,40
18000,6,52
18000,10,40
18000,12,40
18000,16,40
18000,13,40
18000,13,38
18000,13,37
18000,12,40
18000,13,50
18000,12,40
18000,12,40
18000,12,40
18000,14,40
18000,13,40
18000,14,50
18000,16,40
18000,9,40
18000,13,40
18000,13,40
18000,11,40
18000,13,40
18000,12,40
18000,11,40
18000,13,40
18000,12,40
18000,12,40
18000,13,40
18000,16,40
18000,13,40
18000,12,40
18000,12,40
18000,12,40
18000,12,40
18000,12,40
18000,16,40
18000,8,45
18000,16,60
18000,13,40
18000,13,40
18000,12,40
18000,11,40
18000,12,40
18000,6,40
18000,11,40
18000,8,40
18000,13,45
18000,12,40
18000,14,40
18000,12,40
18000,12,40
18000,14,40
18000,11,37
18000,13,38
18000,14,40
18000,8,40
18000,13,40
18000,13,40
18000,14,40
18000,12,40
18000,12,40
18000,14,48
18000,12,55
18000,9,40
18000,14,40
18000,9,40
18000,11,40
18000,12,40
18000,16,40
18000,6,40
18000,13,99
18000,12,40
18000,10,40
18000,13,38
18000,13,40
18000,12,40
18000,13,40
18000,14,40
18000,13,60
18000,13,40
18000,12,40
18000,10,40
18000,12,40
18000,10,40
18000,11,40
18000,13,80
18000,13,40
18000,13,40
18000,14,40
18000,13,38
18000,16,40
18000,14,70
18000,16,50
18000,16,40
18000,11,40
18000,12,40
18000,9,40
18000,13,40
18000,13,40
18000,13,40
18000,12,42
18000,12,40
18000,13,50
18000,12,40
18000,12,40
18000,18,50
18000,11,40
18000,6,45
18000,11,40
18000,8,40
18000,13,40
18000,14,40
18000,18,40
18000,14,40
18000,11,36
18000,12,38
18000,12,40
18000,13,52
18000,14,40
18000,4,40
18000,14,52
18000,13,40
18000,13,40
18000,12,45
18000,12,40
18000,12,40
18000,13,40
18000,12,40
18000,8,40
18000,12,38
18000,13,40
18000,12,40
18000,12,40
18000,13,40
18000,12,40
18000,14,40
18000,12,45
18000,4,40
18000,12,40
18000,12,40
18000,13,40
18000,11,40
18000,10,40
18000,14,44
18000,12,40
18000,13,40
18000,12,40
18000,13,40
18002,13,40
18002,12,40
18002,16,65
18002,4,40
18002,6,40
18005,16,52
18050,13,40
18064,16,36
18072,12,40
18100,12,40
18200,12,40
18200,13,52
18200,12,40
18200,12,38
18200,6,40
18200,10,40
18200,6,38
18200,12,65
18202,9,40
18213,11,40
18250,13,36
18304,12,40
18390,12,40
18400,12,40
18428,12,40
18432,12,40
18500,13,40
18500,12,40
18500,6,40
18500,12,40
18500,12,40
18500,16,40
18500,6,40
18500,8,40
18500,12,40
18500,12,40
18500,12,45
18500,13,40
18520,12,99
18602,16,40
18699,12,40
18700,12,40
18720,12,40
18720,12,40
18720,12,40
18720,6,40
18720,11,60
18720,6,40
18720,11,40
18720,12,40
18720,14,40
18720,12,40
18720,12,40
18720,12,40
18720,13,40
18741,13,40
18800,14,40
18896,16,40
18928,12,40
19000,12,38
19000,13,40
19000,13,40
19000,20,40
19000,11,40
19000,13,36
19000,8,40
19000,12,40
19000,13,65
19000,12,38
19000,11,40
19000,14,36
19000,14,40
19000,11,40
19000,11,38
19000,12,40
19000,16,40
19000,12,36
19000,13,40
19000,12,40
19000,12,40
19000,13,40
19000,12,45
19000,12,40
19000,12,40
19000,10,40
19000,13,37
19000,12,40
19000,12,40
19000,13,38
19000,13,40
19000,12,50
19000,12,40
19000,12,40
19000,16,40
19000,14,60
19000,12,40
19000,13,40
19000,13,40
19000,14,40
19000,12,40
19000,13,36
19000,16,50
19000,13,40
19000,13,60
19000,16,40
19000,12,40
19000,12,40
19000,12,40
19000,16,40
19000,12,48
19000,13,36
19000,12,37
19000,12,40
19000,14,40
19000,12,40
19000,13,40
19000,13,40
19000,16,40
19000,10,40
19000,12,40
19000,12,40
19000,12,37
19000,12,37
19000,12,40
19000,11,40
19000,12,40
19000,11,40
19000,12,40
19000,12,40
19000,13,40
19000,12,38
19000,12,40
19000,16,72
19000,12,40
19000,12,40
19000,11,40
19000,12,40
19000,12,40
19000,9,40
19000,14,50
19000,16,40
19000,6,40
19000,12,40
19000,12,40
19000,12,40
19000,12,40
19000,13,43
19000,11,40
19000,12,40
19000,12,40
19000,11,40
19002,12,40
19048,12,40
19080,13,40
19159,13,40
19200,16,37
19200,12,40
19200,11,40
19200,12,50
19200,12,36
19200,14,40
19200,9,40
19200,12,40
19200,12,40
19200,12,50
19200,12,40
19200,12,40
19200,12,40
19202,9,40
19240,12,40
19240,10,40
19282,12,40
19330,13,40
19396,12,40
19400,13,40
19466,13,40
19500,9,40
19500,14,40
19500,16,40
19500,12,40
19500,11,40
19500,12,40
19500,16,39
19500,8,40
19539,12,40
19552,13,40
19600,6,40
19627,6,40
19700,10,40
19700,10,40
19760,12,40
19760,13,50
19760,12,40
19800,12,40
19800,12,40
19800,12,40
19800,0,40
19881,6,40
19900,12,40
19900,16,40
19944,16,40
19999,14,38
20000,13,40
20000,12,40
20000,12,40
20000,14,40
20000,8,48
20000,10,40
20000,13,40
20000,10,40
20000,12,40
20000,6,40
20000,18,60
20000,13,40
20000,12,40
20000,16,40
20000,12,38
20000,12,40
20000,12,42
20000,11,40
20000,12,40
20000,13,46
20000,12,40
20000,13,40
20000,14,60
20000,12,38
20000,13,40
20000,16,40
20000,13,40
20000,12,40
20000,11,41
20000,16,50
20000,14,50
20000,9,40
20000,12,40
20000,12,40
20000,12,37
20000,13,40
20000,6,40
20000,12,40
20000,12,40
20000,13,40
20000,16,40
20000,16,40
20000,11,40
20000,14,40
20000,6,40
20000,12,40
20000,12,50
20000,12,40
20000,6,40
20000,13,40
20000,12,40
20000,11,40
20000,12,40
20000,16,40
20000,13,40
20000,12,40
20000,12,60
20000,16,40
20000,13,40
20000,8,40
20000,13,40
20000,16,40
20000,16,40
20000,12,40
20000,12,40
20000,12,40
20000,12,40
20000,12,40
20000,8,40
20000,12,38
20000,16,40
20000,12,40
20000,12,40
20000,12,40
20000,16,40
20000,12,37
20000,12,40
20000,14,40
20000,13,40
20000,8,40
20000,13,40
20000,12,40
20000,10,50
20000,12,40
20000,12,40
20000,12,40
20000,12,40
20000,16,40
20000,13,40
20000,12,40
20000,6,40
20000,12,50
20000,6,40
20000,12,60
20000,12,40
20000,13,40
20000,12,40
20000,9,40
20000,11,40
20000,12,40
20000,16,60
20000,16,40
20000,12,40
20000,16,40
20000,12,40
20000,6,40
20000,12,40
20000,12,40
20000,12,40
20000,13,40
20000,9,40
20000,6,40
20000,13,40
20000,12,40
20000,11,40
20000,12,40
20000,12,40
20000,12,45
20000,10,40
20000,16,65
20000,13,40
20000,12,40
20000,12,40
20000,12,40
20000,10,45
20000,13,40
20000,10,38
20000,14,40
20000,9,40
20000,13,40
20000,12,40
20000,12,40
20000,8,40
20000,16,40
20000,13,40
20000,12,40
20000,13,40
20000,12,55
20000,13,38
20000,12,40
20000,10,40
20000,16,40
20000,13,40
20000,16,40
20000,9,50
20000,10,40
20000,13,40
20000,13,40
20000,12,40
20000,12,40
20000,12,40
20000,4,40
20000,6,40
20000,12,40
20000,12,52
20000,16,40
20000,12,40
20000,11,50
20000,14,40
20000,12,60
20000,12,40
20000,13,40
20000,12,40
20000,12,55
20000,13,40
20000,14,40
20000,12,40
20000,13,40
20000,13,40
20000,12,40
20000,14,40
20000,14,60
20000,16,40
20000,16,40
20000,12,40
20000,13,40
20000,12,40
20000,13,40
20000,12,40
20000,12,40
20000,13,65
20000,14,40
20000,13,40
20000,9,40
20000,13,40
20000,12,40
20000,16,40
20000,12,40
20000,12,40
20000,12,40
20000,13,40
20000,12,40
20000,12,40
20000,13,40
20000,13,40
20000,12,40
20000,12,40
20000,13,37
20000,12,40
20000,10,40
20000,16,40
20000,12,40
20000,9,40
20000,13,40
20000,12,40
20000,13,40
20000,16,40
20000,16,40
20000,6,38
20000,16,40
20000,12,40
20000,12,40
20000,12,40
20000,12,40
20000,12,40
20000,11,48
20000,9,40
20000,12,40
20000,12,40
20000,12,40
20000,12,52
20000,12,40
20000,12,40
20000,12,40
20000,16,40
20000,13,40
20000,8,36
20000,12,40
20000,13,40
20000,13,40
20000,14,40
20000,12,40
20000,12,40
20000,0,40
20000,12,40
20000,12,75
20000,9,40
20000,12,60
20000,6,36
20000,12,40
20000,12,40
20000,9,40
20000,12,40
20000,12,40
20000,12,40
20000,13,43
20000,16,40
20000,12,40
20000,16,40
20000,12,40
20000,18,60
20000,12,40
20000,12,40
20000,6,40
20000,13,40
20000,12,40
20000,4,40
20000,14,40
20000,12,38
20000,13,40
20000,16,40
20000,12,40
20000,13,39
20000,13,36
20000,12,40
20000,12,40
20000,12,38
20000,12,40
20000,13,62
20000,16,40
20000,6,40
20000,10,40
20000,13,40
20000,12,40
20000,12,40
20000,14,40
20000,9,40
20000,10,40
20000,12,52
20000,6,40
20000,13,40
20000,12,45
20000,14,40
20000,12,40
20000,12,40
20000,13,40
20000,12,38
20000,12,40
20000,13,40
20000,13,40
20000,10,40
20000,16,40
20000,12,40
20000,13,40
20000,12,40
20000,16,50
20000,12,40
20000,12,50
20000,13,40
20000,13,40
20000,13,45
20000,13,40
20000,13,40
20000,16,40
20000,13,40
20000,12,40
20000,12,40
20000,14,40
20000,12,40
20000,13,40
20000,14,36
20000,18,38
20000,14,40
20000,12,40
20000,16,36
20000,12,40
20000,12,40
20000,9,40
20000,6,40
20000,12,37
20000,13,36
20000,11,40
20000,12,40
20000,14,36
20000,12,40
20000,11,40
20000,11,40
20000,10,40
20000,16,40
20000,12,40
20000,12,40
20000,4,40
